run_id,video_id,group,position,panel_pos,cls,athlete,bib,attempt,split,status,qc_reason,time_40yd,time_10yd,t_at_10yd,clip_ss,clip_frames,k0,clock_resid_p95,clock_coverage,bib_agree,panel_min_corr,max_cut,turf_min,turf_median,lane_frac,track_frac,start_support,x_at_zero,x_at_stop,max_step_yd,yardline_resid
f9RAoGpGkIY_015,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-53,53,1.0,test,rejected,x_at_stop_err=2.57,5.05,1.79,,363.5298,200,32.728,0.0109,0.9911,1.0,0.9999,0.0663,0.2383,0.6774,0.9481,1.0,41,-1.3453,37.4269,0.405,0.1766
f9RAoGpGkIY_016,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-31,31,2.0,train,rejected,x_at_stop_err=2.2,4.91,,,401.768,196,33.799,0.0127,0.999,1.0,0.9999,0.1023,0.2414,0.6759,0.9664,1.0,30,-1.0436,37.8029,0.418,0.2938
f9RAoGpGkIY_017,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-33,33,2.0,test,rejected,x_at_stop_err=3.2,5.01,,,426.3259,199,33.414,0.011,0.999,1.0,0.9999,0.0698,0.2415,0.6777,0.9671,1.0,58,-1.4567,43.1963,0.78,0.4183
f9RAoGpGkIY_018,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-35,35,2.0,train,ok,,5.04,,1.9076,438.8718,199,33.001,0.0177,0.9997,1.0,0.9999,0.0649,0.2417,0.6788,0.9673,1.0,54,-1.1759,39.361,0.405,0.1621
f9RAoGpGkIY_019,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-36,36,2.0,test,ok,,5.1,,1.8997,459.5591,201,33.143,0.0141,0.9945,1.0,0.9999,0.1659,0.24,0.6792,0.961,1.0,30,-1.356,39.6864,0.375,0.1697
f9RAoGpGkIY_020,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-38,38,2.0,test,ok,,5.2,,1.9616,484.8844,204,33.425,0.0158,1.001,1.0,0.9999,0.0868,0.2425,0.6781,0.981,1.0,42,-1.4154,39.5301,0.429,0.1388
f9RAoGpGkIY_021,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-39,39,2.0,,rejected,turf_min=0.076;turf_median=0.193,5.15,,,498.2644,203,33.92,0.0175,0.9913,1.0,0.9999,0.0638,0.076,0.1925,0.9873,1.0,23,-0.9955,39.4428,0.384,1.2288
f9RAoGpGkIY_022,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-41,41,2.0,test,ok,,5.25,,1.986,530.4966,206,33.416,0.0117,0.9978,1.0,0.9999,0.1753,0.2421,0.6779,0.9748,1.0,34,-1.3886,39.5952,0.36,0.1655
f9RAoGpGkIY_023,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-42,42,2.0,train,rejected,x_at_stop_err=2.95,5.29,,,570.0028,207,34.257,0.0149,0.9966,1.0,0.9998,0.0672,0.2405,0.6809,0.9688,1.0,30,-1.2714,37.0452,0.406,0.4796
f9RAoGpGkIY_024,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-44,44,2.0,train,ok,,5.06,,1.9482,584.6174,200,34.15,0.0122,0.9957,1.0,0.9998,0.0606,0.2448,0.6747,0.9673,1.0,34,-1.215,39.5347,0.374,0.1621
f9RAoGpGkIY_025,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-47,47,2.0,test,ok,,5.1,,1.8605,596.7295,201,33.295,0.0115,0.9945,1.0,0.9998,0.0712,0.2421,0.6827,0.9742,1.0,23,-1.1139,39.6592,0.353,0.1511
f9RAoGpGkIY_026,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-48,48,2.0,train,ok,,5.37,,2.0089,608.0741,209,33.9,0.0111,0.9942,1.0,0.9998,0.0602,0.2422,0.676,0.9693,1.0,44,-1.2016,39.3573,0.347,0.1433
f9RAoGpGkIY_027,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-49,49,2.0,test,ok,,5.19,,1.999,619.5523,204,34.205,0.0133,0.9965,0.941,0.9998,0.0888,0.2397,0.677,0.9873,1.0,39,-1.3025,39.3153,0.422,0.1475
f9RAoGpGkIY_028,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-52,52,2.0,test,ok,,5.02,,1.9162,631.7978,199,33.707,0.0131,0.997,1.0,0.9998,0.0615,0.2393,0.6775,0.9608,1.0,58,-1.3895,39.2486,0.436,0.142
f9RAoGpGkIY_029,f9RAoGpGkIY,Offensive Lineman Group 2,OL,OL,LINEMAN,OL-53,53,2.0,test,ok,,5.02,,1.949,649.7491,199,33.322,0.0127,0.997,1.0,0.9999,0.0921,0.2395,0.6779,0.9671,1.0,40,-1.3446,39.5606,0.434,0.1489
g__zmhX838U_000,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-3,3,1.0,train,ok,,4.38,,1.7095,15.6156,180,33.9,0.0148,0.9903,1.0,0.9999,0.0854,0.2388,0.6759,0.9925,1.0,29,-1.2335,39.4428,0.423,0.238
g__zmhX838U_001,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-7,7,1.0,test,ok,,4.47,,1.6602,41.3079,182,33.527,0.0111,1.0003,1.0,0.9999,0.133,0.2395,0.6792,0.9779,1.0,26,-1.196,39.5693,0.451,0.1662
g__zmhX838U_002,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-9,9,1.0,test,ok,,4.55,,1.7402,57.9579,185,33.136,0.0111,0.9973,1.0,0.9999,0.0962,0.2382,0.6794,0.9783,1.0,33,-1.2027,39.5224,0.474,0.1784
g__zmhX838U_003,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-10,10,1.0,test,ok,,4.6,,1.7313,86.5198,186,33.941,0.0131,0.9937,1.0,0.9999,0.061,0.2391,0.6799,0.9643,1.0,24,-1.1788,39.7312,0.403,0.1888
g__zmhX838U_004,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-11,11,1.0,test,ok,,4.37,,1.6619,110.4103,179,33.686,0.015,1.0002,1.0,0.9999,0.0862,0.237,0.6785,0.9774,1.0,54,-1.2704,39.5702,0.456,0.1957
g__zmhX838U_005,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-12,12,1.0,train,ok,,4.5,,1.6934,149.0489,183,34.412,0.0113,0.9936,1.0,0.9999,0.0867,0.2373,0.6775,0.9781,1.0,49,-1.2199,39.4677,0.505,0.1661
g__zmhX838U_006,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-13,13,1.0,train,ok,,4.43,,1.6818,167.167,181,34.072,0.0115,0.9942,1.0,0.9999,0.1014,0.2403,0.6765,0.9627,1.0,40,-1.2206,39.2429,0.586,0.1736
g__zmhX838U_007,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-15,15,1.0,train,ok,,4.5,,1.7315,178.3448,183,33.928,0.0129,0.9936,1.0,0.9999,0.0769,0.2364,0.6797,0.9927,1.0,38,-1.332,39.4007,0.562,0.1836
g__zmhX838U_008,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-16,16,1.0,train,rejected,x_at_stop_err=2.22,4.51,,,211.4112,184,33.689,0.0111,0.9914,1.0,0.9999,0.0774,0.2369,0.6782,0.9708,1.0,31,-1.2547,37.7799,0.48,0.2032
g__zmhX838U_009,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-3,3,2.0,train,ok,,4.37,,1.7103,241.4746,179,33.778,0.0141,1.0002,1.0,0.9998,0.0799,0.2372,0.6757,0.9699,1.0,34,-1.2372,39.6902,0.473,0.1792
g__zmhX838U_010,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-7,7,2.0,test,ok,,4.45,,1.6543,253.253,182,33.459,0.0182,0.9898,1.0,0.9999,0.0758,0.2371,0.6765,0.963,1.0,27,-1.1831,39.4072,0.409,0.1605
g__zmhX838U_011,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-9,9,2.0,test,ok,,4.53,,1.723,264.4976,184,34.022,0.0131,0.9944,1.0,0.9998,0.0807,0.2382,0.6775,0.9781,1.0,38,-1.131,39.4327,0.396,0.1972
g__zmhX838U_012,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-10,10,2.0,test,rejected,clock_resid_p95=4.59,4.57,,,274.8746,185,33.143,4.5947,1.0514,0.951,0.9998,0.1252,0.236,0.6806,0.9856,1.0,36,-1.1677,39.4456,0.392,0.1955
g__zmhX838U_013,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-11,11,2.0,test,ok,,4.36,,1.6517,285.4185,179,34.003,0.0191,0.9949,0.904,0.9998,0.0643,0.2419,0.6775,0.9773,1.0,18,-1.3988,39.4257,0.506,0.1706
g__zmhX838U_014,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-12,12,2.0,train,rejected,clock_resid_p95=5.23,4.54,,,294.4608,184,33.482,5.2269,1.1098,0.942,0.9998,0.0703,0.2358,0.6769,0.9855,1.0,39,-1.2,39.7255,0.554,0.1779
g__zmhX838U_015,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-13,13,2.0,train,ok,,4.46,,1.7028,314.5476,182,33.381,0.0174,1.0025,1.0,0.9999,0.0846,0.2391,0.6785,0.9632,0.9926,62,-1.0644,39.6015,0.422,0.2057
g__zmhX838U_016,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-15,15,2.0,train,ok,,4.51,,1.7428,356.7564,184,33.113,0.0199,0.9988,1.0,0.9999,0.0894,0.239,0.6798,0.9854,1.0,36,-1.3115,39.6329,0.53,0.2123
g__zmhX838U_017,g__zmhX838U,Running Backs,RB,RB,STRONG,RB-16,16,2.0,train,ok,,4.51,,1.7524,401.2008,184,33.727,0.011,0.9914,1.0,0.9998,0.0826,0.241,0.6753,0.9708,1.0,27,-1.0357,39.3646,0.424,0.1999
olzS7RidilY_000,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-6,6,1.0,test,ok,,4.47,,1.7074,23.7571,182,33.191,0.0191,0.9928,1.0,0.9999,0.0799,0.2396,0.6767,0.9779,1.0,56,-1.2267,39.6329,0.484,0.1584
olzS7RidilY_001,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-10,10,1.0,train,ok,,4.6,,1.7098,40.8742,186,33.036,0.0152,1.001,1.0,0.9999,0.0661,0.2357,0.6808,0.9856,1.0,9,-1.2566,39.6128,0.391,0.1583
olzS7RidilY_002,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-11,11,1.0,test,ok,,4.62,,1.7142,60.427,187,33.724,0.0144,1.0039,1.0,0.9999,0.0753,0.2352,0.6833,0.9716,1.0,13,-1.1946,39.7638,0.543,0.1806
olzS7RidilY_003,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-12,12,1.0,test,rejected,max_cut=0.482;turf_min=0;turf_median=0.194;lane_frac=0;track_frac=0;start_support=0;x_at_stop_err=nan;x_at_zero=nan;max_step_yd=nan,4.59,,,83.6502,186,34.393,0.0114,0.7415,1.0,0.9999,0.4816,0.0,0.194,0.0,0.0,0,,,,
olzS7RidilY_004,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-13,13,1.0,train,rejected,turf_min=0.0736;turf_median=0.196;track_frac=0;start_support=1;x_at_stop_err=nan;x_at_zero=nan;max_step_yd=nan,4.58,,,107.1737,186,32.325,0.0175,0.9981,1.0,1.0,0.035,0.0736,0.1955,0.9065,0.0,1,,,,1.2646
olzS7RidilY_005,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-14,14,1.0,,rejected,turf_min=0.0747;turf_median=0.197;lane_frac=0;track_frac=0;start_support=0;x_at_stop_err=nan;x_at_zero=nan;max_step_yd=nan,4.6,,,119.2525,186,34.135,0.0114,0.9937,0.866,0.9999,0.0592,0.0747,0.1969,0.0,0.0,0,,,,
olzS7RidilY_006,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-16,16,1.0,train,rejected,turf_min=0.0749;turf_median=0.193;lane_frac=0;track_frac=0;start_support=0;x_at_stop_err=nan;x_at_zero=nan;max_step_yd=nan,4.57,,,132.1654,185,33.501,0.0129,1.0003,1.0,0.9999,0.0455,0.0749,0.1932,0.0,0.0,0,,,,
olzS7RidilY_007,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-18,18,1.0,test,rejected,turf_min=0.0749;turf_median=0.193;lane_frac=0;track_frac=0;start_support=0;x_at_stop_err=nan;x_at_zero=nan;max_step_yd=nan,4.54,,,148.9822,184,33.962,0.0135,0.9922,1.0,1.0,0.0573,0.0749,0.1933,0.0,0.0,0,,,,
olzS7RidilY_008,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-20,20,1.0,train,ok,,4.53,,1.6763,169.3025,184,34.17,0.0115,1.0017,1.0,0.9999,0.081,0.2416,0.6827,0.9635,1.0,46,-1.278,39.8489,0.408,0.1573
olzS7RidilY_009,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-21,21,1.0,train,ok,,4.61,,1.7261,204.2374,187,33.992,0.0189,0.9988,1.0,0.9999,0.0594,0.2382,0.6819,0.9716,1.0,13,-0.9475,39.7369,0.404,0.1614
olzS7RidilY_010,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-23,23,1.0,test,ok,,4.58,,1.7276,224.4242,186,33.725,0.0117,0.9981,1.0,0.9999,0.0806,0.2396,0.6806,0.9784,1.0,16,-1.1592,39.57,0.402,0.1532
olzS7RidilY_011,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-24,24,1.0,test,ok,,4.64,,1.7821,245.9791,187,33.535,0.0108,0.9996,1.0,0.9999,0.0595,0.2402,0.6821,0.9645,1.0,25,-1.125,39.5455,0.403,0.1805
olzS7RidilY_012,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-6,6,2.0,test,ok,,4.53,,1.7233,333.8001,184,34.256,0.0193,0.9944,1.0,0.9998,0.0689,0.2296,0.6778,0.9638,1.0,44,-1.4133,39.8271,0.417,0.1499
olzS7RidilY_013,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-10,10,2.0,train,ok,,4.63,,1.7238,346.5462,187,33.268,0.018,0.9945,1.0,0.9998,0.0584,0.2352,0.6816,0.9716,1.0,13,-1.2015,39.8391,0.399,0.1492
olzS7RidilY_014,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-11,11,2.0,test,ok,,4.63,,1.7148,358.9586,187,32.284,0.0114,0.9945,1.0,0.9998,0.0683,0.24,0.6824,0.9291,0.9929,11,-1.0169,39.7061,0.402,0.167
olzS7RidilY_015,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-12,12,2.0,test,ok,,4.52,,1.7108,371.5712,184,33.819,0.0128,0.9892,1.0,0.9998,0.0719,0.2375,0.6806,0.9855,1.0,17,-1.1036,39.5613,0.408,0.1706
olzS7RidilY_016,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-13,13,2.0,train,ok,,4.58,,1.7122,383.2829,186,33.497,0.0109,0.9981,1.0,0.9999,0.0651,0.2411,0.6853,0.9856,1.0,8,-0.9897,39.5739,0.403,0.1436
olzS7RidilY_017,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-14,14,2.0,,rejected,bib_agree=0.779;panel_min_corr=-0.18;max_cut=0.709;turf_min=0.000208;lane_frac=0;track_frac=0;start_support=0;x_at_stop_err=nan;x_at_zero=nan;max_step_yd=nan,4.58,,,392.3586,186,33.295,0.0117,0.8305,0.779,-0.1797,0.709,0.0002,0.6864,0.0,0.0,0,,,,
olzS7RidilY_018,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-16,16,2.0,train,ok,,4.54,,1.7014,432.5988,185,33.918,0.0117,0.9922,1.0,0.9999,0.1034,0.2398,0.6848,0.971,1.0,40,-1.2235,39.5085,0.404,0.1467
olzS7RidilY_019,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-18,18,2.0,test,ok,,4.55,,1.6713,458.5581,185,33.912,0.0116,0.9973,1.0,0.9999,0.0745,0.2352,0.683,0.9712,1.0,51,-1.1714,39.7353,0.399,0.1566
olzS7RidilY_020,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-20,20,2.0,train,ok,,4.47,,1.693,484.484,182,33.505,0.013,1.0003,1.0,0.9999,0.0632,0.2358,0.682,0.9632,1.0,43,-1.2451,39.5815,0.404,0.1494
olzS7RidilY_021,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-21,21,2.0,train,ok,,4.58,,1.7186,533.6998,186,34.221,0.0133,0.9981,1.0,0.9999,0.079,0.2353,0.6822,0.9784,1.0,14,-1.0424,39.7082,0.475,0.1448
olzS7RidilY_022,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-23,23,2.0,test,ok,,4.57,,1.7148,577.1099,185,33.626,0.011,1.0003,1.0,0.9999,0.0661,0.2342,0.6839,0.9856,1.0,13,-1.1879,39.6001,0.507,0.1869
olzS7RidilY_023,olzS7RidilY,Linebackers,LB,LB,STRONG,LB-24,24,2.0,test,ok,,4.64,,1.7631,601.0338,187,33.004,0.02,0.9996,1.0,0.9999,0.0654,0.2348,0.6821,0.9858,1.0,49,-1.1838,39.8575,0.44,0.1448
